title,url,seendate,domain,NM_count,MO_count,ID_count,ND_count,SC_count,OH_count,ALL_RELEV_count,PA_count,AL_count,FL_count,IA_count,OR_count,NH_count,VA_count,AZ_count,KY_count,CT_count,USA_count,MI_count,KS_count,VT_count,RI_count,CA_count,ME_count,OK_count,IN_count,MS_count,NV_count,MT_count,TN_count,TX_count,GA_count,UT_count,HI_count,NE_count,MN_count,WI_count,CO_count,IL_count,WV_count,LA_count,AK_count,DE_count,NY_count,MD_count,WY_count,NC_count,SD_count,MA_count,NJ_count
Trump wants  white privilege  and  critical race theory  purged from federal employee training materials,https://www.marketwatch.com/story/trump-wants-white-privilege-and-critical-race-theory-purged-from-federal-employee-training-materials-2020-09-04,20200909T183000Z,marketwatch.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Fat femme queer binary  says all whites are  racist devils  during critical race theory instruction,https://www.independentsentinel.com/fat-femme-queer-binary-says-all-whites-are-racist-devils-during-critical-race-theory-instruction/,20200910T004500Z,independentsentinel.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dulis : Critical Race Theory Endgame Is a  Thought Police Amendment  ,https://www.breitbart.com/politics/2020/09/09/dulis-critical-race-theorys-endgame-is-a-thought-police-amendment-to-the-constitution/,20200910T014500Z,breitbart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The DOE Must Push Critical Race Theory Out of Schools,https://pjmedia.com/columns/stacey-lennox/2020/09/09/critical-race-theory-starting-in-kindergarten-will-shred-our-social-fabric-and-it-is-already-here-n911572,20200910T051500Z,pjmedia.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Has Joe Biden Done Critical Race Theory Diversity Training ? ,https://thefederalist.com/2020/09/10/has-joe-biden-done-critical-race-theory-diversity-training/,20200910T171500Z,thefederalist.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump halts critical race theory training at federal agencies ; Christians respond,https://www.christianpost.com:443/politics/trump-halts-critical-race-theory-training-at-federal-agencies-christians-respond.html,20200910T180000Z,christianpost.com,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Rufo Vs . The Critical Race Theory Goliath - American Renaissance,https://www.amren.com/news/2020/09/christopher-rufo-vs-the-critical-race-theory-goliath/,20200910T231500Z,amren.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Hawley calls on Congress to investigate  critical race theory  training scandal after Trump executive order,https://www.foxnews.com/politics/josh-hawley-critical-race-theory-dept-of-energy,20200911T001500Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The White House Is Right To Ditch Critical Race Theory,https://www.newsweek.com/white-house-right-ditch-critical-race-theory-opinion-1530756,20200911T121500Z,newsweek.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethnocidal  Critical Race Theory  Is Upon Us Like White On Rice,https://www.amren.com/commentary/2020/09/critical-race-theory-christopher-rufo-ilana-mercer/,20200911T164500Z,amren.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ask Dr . Land : Do  white privilege  and  critical race theory  policies reduce racism ? ,https://www.christianpost.com/news/ask-dr-land-why-white-fragility-and-critical-race-theory-impedes-dr-kings-vision.html,20200911T174500Z,christianpost.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory used as political wedge,https://lasvegassun.com/news/2020/sep/11/critical-race-theory-used-as-political-wedge/,20200911T180000Z,lasvegassun.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dulis : Critical race theory endgame is a  thought police amendment  to the Constitution – NaturalNews . com,https://www.naturalnews.com/2020-09-11-critical-race-theory-endgame-thought-police-amendment.html,20200911T190000Z,naturalnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump White House says critical race theory is anti - American . Here the truth . ,https://www.nbcnews.com/think/opinion/trump-s-white-house-says-critical-race-theory-anti-american-ncna1239825,20200911T190000Z,nbcnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethnocidal  Critical Race Theory  Is Upon Us Like White On Rice By Ilana Mercer,http://www.ruthfullyyours.com/2020/09/14/ethnocidal-critical-race-theory-is-upon-us-like-white-on-rice-by-ilana-mercer/,20200914T133000Z,ruthfullyyours.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will Virginia Teach Critical Race Theory to Kindergartners ? ,https://cnsnews.com/commentary/hans-bader/will-virginia-teach-critical-race-theory-kindergartners,20200914T154500Z,cnsnews.com,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDC Moving Ahead with Critical Race Theory Trainings Despite Trump Order,https://news.yahoo.com/cdc-moving-ahead-critical-race-204124722.html,20200914T211500Z,news.yahoo.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Report CDC to violate President EO to end critical race theory training,https://www.independentsentinel.com/report-cdc-to-violate-presidents-eo-to-end-critical-race-theory-training/,20200915T004500Z,independentsentinel.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDC defies Trump , proceeds with critical race theory training despite executive order",https://therightscoop.com/cdc-defies-trump-proceeds-with-critical-race-theory-training-despite-executive-order/,20200915T024500Z,therightscoop.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The CDC blatantly violates a Trump order regarding Critical Race Theory,https://www.americanthinker.com/blog/2020/09/the_cdc_blatantly_violates_a_trump_order_regarding_critical_race_theory_.html,20200915T110000Z,americanthinker.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMB Director Russell Vought On The Decision To Defund The  Problematic and Un - American  Critical Race Theory In Federal Agencies,https://ricochet.com/podcast/federalist-radio-hour/omb-director-russell-vought-on-the-decision-to-defund-the-problematic-and-un-american-critical-race-theory-in-federal-agencies/,20200915T150000Z,ricochet.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMB Director Russell Vought On Defunding Critical Race Theory In Federal Agencies,https://thefederalist.com/2020/09/15/omb-director-russell-vought-on-defunding-critical-race-theory-in-federal-agencies/,20200915T160000Z,thefederalist.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDC reportedly defying Trump EO , moving ahead with  critical race theory  training sessions",https://www.bizpacreview.com/2020/09/15/cdc-reportedly-defying-trump-eo-moving-ahead-with-critical-race-theory-training-sessions-972822,20200915T171500Z,bizpacreview.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDC Critical Race Theory Training Violating Trump Ban Canceled After Whistle Blown,https://www.theepochtimes.com/cdcs-critical-race-theory-training-violating-trumps-ban-cancelled-after-whistle-blown_3500728.html,20200915T180000Z,theepochtimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRT Energy Assistance Program | News Radio 1410 AM & 100 . 9 FM,https://newsradio1410.iheart.com/content/2020-09-15-crt-energy-assistance-program/,20200915T190000Z,newsradio1410.iheart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRT Energy Assistance Program | Country 92 - 5,https://country925.iheart.com/content/2020-09-15-crt-energy-assistance-program/,20200915T194500Z,country925.iheart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRT Energy Assistance Program | The River 105 . 9,https://theriver1059.iheart.com/content/2020-09-15-crt-energy-assistance-program/,20200915T203000Z,theriver1059.iheart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House Cancels CDC Critical Race Theory Training Program,https://www.breitbart.com/politics/2020/09/15/white-house-cancels-cdc-critical-race-theory-training-program/,20200915T210000Z,breitbart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump admin shuts down CDC training that purportedly flouted executive order on critical race theory,https://www.foxnews.com/politics/cdc-critical-race-theory-training,20200915T223000Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unsubscribing , Solidarity Statements , Critical Race Theory , And The Enervation Of One Quadruple - Minority Professor",https://abovethelaw.com/2020/09/unsubscribing-solidarity-statements-critical-race-theory-and-the-enervation-of-one-quadruple-minority-professor/,20200915T231500Z,abovethelaw.com,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRT Energy Assistance Program,https://kc101.iheart.com/content/2020-09-15-crt-energy-assistance-program/,20200916T010000Z,kc101.iheart.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDC Defies Trump Ban on Critical Race Theory Training,https://www.980waav.com/news/cdc-defies-trump-ban-on-critical-race-theory-training/,20200916T041500Z,980waav.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White House cancels CDC  critical race theory  training after Trump banned it as  divisive  -- Puppet Masters -- Sott . net,https://www.sott.net/article/441455-White-House-cancels-CDCs-critical-race-theory-training-after-Trump-banned-it-as-divisive,20200916T121500Z,sott.net,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thomas Gallatin : Marxist CRT Infecting Entire Govt , Thanks to Obama The Patriot Post",https://patriotpost.us/articles/73480-marxist-crt-infecting-entire-govt-thanks-to-obama-2020-09-16,20200916T161500Z,patriotpost.us,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pull up a chair and let John MacArthur perfectly summarize the cancer of Critical Race Theory for you -- Society Child -- Sott . net,https://www.sott.net/article/441463-Pull-up-a-chair-and-let-John-MacArthur-perfectly-summarize-the-cancer-of-Critical-Race-Theory-for-you,20200916T220000Z,sott.net,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory Indoctrination in Our Schools,http://www.frontpagemag.com/fpm/2020/09/critical-race-theory-indoctrination-our-schools-joseph-klein/,20200917T040000Z,frontpagemag.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What Is Critical Race Theory and Why Is Trump Afraid of It ? ,https://www.thenation.com/article/politics/trump-critical-race-theory/,20200917T093000Z,thenation.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UC law deans refute federal government criticism of Critical Race Theory,https://www.dailycal.org/2020/09/17/uc-law-school-deans-refute-federal-government-criticism-of-critical-race-theory/,20200917T130000Z,dailycal.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump crack down on  critical race theory  training leads to cancelation of Justice Department  unconscious bia program,https://www.marketwatch.com/story/trumps-crack-down-on-critical-race-theory-training-leads-to-cancelation-of-justice-department-unconscious-bias-program-2020-09-17,20200917T133000Z,marketwatch.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory Indoctrination in Our Schools - American Renaissance,https://www.amren.com/news/2020/09/critical-race-theory-indoctrination-in-our-schools/,20200917T193000Z,amren.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trump takes aim at cancel culture , calls 1619 Project and Critical - Race Theory  ideological poison  ",https://www.washingtontimes.com/news/2020/sep/17/trump-takes-aim-cancel-culture-calls-1619-project-/,20200917T193000Z,washingtontimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seditious CDC moves forward with  critical race theory  instruction blaming white people for racism despite Trump order to shut it down – NaturalNews . com,https://www.naturalnews.com/2020-09-17-seditious-cdc-moves-forward-critical-race-theory-instruction.html,20200917T194500Z,naturalnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trump Takes Aim at Critical Race Theory , Proposes  Patriotic Education  Commission",https://www.theepochtimes.com/trump-takes-aim-at-critical-race-theory-proposes-patriotic-education-commission_3504254.html,20200917T203000Z,theepochtimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Christopher Rufo on Critical Race Theory and the Trump Admin Recent Ban,https://www.theepochtimes.com/christopher-rufo-on-critical-race-theory-and-the-trump-admins-recent-ban_3504100.html,20200917T204500Z,theepochtimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Constitution Day : Trump Announces  1776 Commission  to Fight CRT Propaganda,https://www.breitbart.com/politics/2020/09/17/constitution-day-donald-trump-announces-1776-commission-to-fight-left-wing-indoctrination/,20200917T211500Z,breitbart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seditious CDC moves forward with  critical race theory  instruction blaming white people for racism despite Trump order to shut it down,http://revolutionradio.org/2020/09/17/seditious-cdc-moves-forward-with-critical-race-theory-instruction-blaming-white-people-for-racism-despite-trump-order-to-shut-it-down/,20200917T221500Z,revolutionradio.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President Trump Ban On Critical Race Theory , Explained",https://www.zerohedge.com/political/president-trumps-ban-critical-race-theory-explained,20200918T000000Z,zerohedge.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 Key Moments From Trump Speech on History , Critical Race Theory",https://www.dailysignal.com/2020/09/17/4-key-moments-from-trumps-speech-on-history-critical-race-theory/,20200918T034500Z,dailysignal.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The man behind Trump campaign against  critical race theory  ,https://news.yahoo.com/the-man-behind-trumps-campaign-against-critical-race-theory-120005948.html,20200918T131500Z,news.yahoo.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory in American Classrooms,https://www.city-journal.org:443/critical-race-theory-in-american-classrooms,20200918T163000Z,city-journal.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  It will destroy our country : Trump targets school curriculums teaching  Marxist doctrines , critical race theory",https://www.stripes.com/news/us/it-will-destroy-our-country-trump-targets-school-curriculums-teaching-marxist-doctrines-critical-race-theory-1.645612,20200918T170000Z,stripes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FNC Carlson : Well Look Back on Incorporating BLM , 1619 Project , Critical Race Theory in Schools in  Shame and Horror  ",https://www.breitbart.com/politics/2020/09/18/fncs-carlson-well-look-back-on-incorporating-blm-1619-project-critical-race-theory-in-schools-in-shame-and-horror/,20200918T191500Z,breitbart.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
Here why Trump and his supporters are so threatened by  critical race theory  ,https://www.alternet.org/2020/09/heres-why-trump-and-his-supporters-are-so-threatened-by-critical-race-theory/,20200918T194500Z,alternet.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trump takes on 1619 Project , critical race theory . ",https://slate.com/news-and-politics/2020/09/trump-takes-on-1619-project-critical-race-theory.html,20200918T230000Z,slate.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quotation of the day on the  1619 Project  and  critical race theory …. | American Enterprise Institute,https://www.aei.org/carpe-diem/quotation-of-the-day-on-the-1619-project-and-critical-race-theory-2/,20200919T024500Z,aei.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RIGHT SPEAK : President Trump Takes Aim at Cancel Culture , Calls 1619 Project and Critical - Race Theory  ideological poison ; Announces EO Establishing  1776 Commission  To Combat  1619 Project , and other related stories",http://www.rightspeak.net/2020/09/president-trump-takes-aim-at-cancel.html,20200919T050000Z,rightspeak.net,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump crackdown on  critical race theory  training leads to cancellation of Justice Department  unconscious bia program,https://www.msn.com/en-us/news/politics/trump-s-crackdown-on-critical-race-theory-training-leads-to-cancellation-of-justice-department-unconscious-bias-program/ar-BB198EQW,20200919T090000Z,msn.com,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swarthmore College student paper : Mandate critical race theory for graduation,https://www.thecollegefix.com/swarthmore-college-student-paper-mandate-critical-race-theory-for-graduation/,20200921T000000Z,thecollegefix.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trump ban on Critical Race Theory , explained » MercatorNet",https://mercatornet.com/trumps-ban-on-critical-race-theory-explained/66754/,20200921T050000Z,mercatornet.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 most extreme  Critical Race Theory  classes & trainings at US colleges,https://campusreform.org/?id=15687,20200921T173000Z,campusreform.org,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"What is critical race theory , President Trump latest political target ? ",https://www.bostonglobe.com/2020/09/21/metro/what-is-critical-race-theory-president-trumps-latest-political-target/,20200921T190000Z,bostonglobe.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Orwellian Indoctrination of Kindergarteners With Critical Race Theory Is Outrageous and Must Be Stopped,https://www.lewrockwell.com/2020/09/no_author/the-orwellian-indoctrination-of-kindergarteners-with-critical-race-theory-is-outrageous-and-must-be-stopped/,20200922T083000Z,lewrockwell.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The new religion of critical race theory,https://www.christianpost.com:443/voices/the-new-religion-of-critical-race-theory.html,20200922T150000Z,christianpost.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The 10 Most Extreme  Critical Race Theory  Classes & Trainings At US Colleges,https://www.zerohedge.com/political/10-most-extreme-critical-race-theory-classes-trainings-us-colleges,20200922T224500Z,zerohedge.com,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Trump signs executive order barring critical - race theory training by federal contractors,https://www.washingtontimes.com/news/2020/sep/22/trump-signs-executive-order-barring-critical-race-/,20200923T003000Z,washingtontimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good : President Trump executive order abolishing critical race theory has the potential  to cripple hundreds of academic projects  ,https://twitchy.com/brettt-3136/2020/09/22/good-president-trumps-executive-order-abolishing-critical-race-theory-has-the-potential-to-cripple-hundreds-of-academic-projects/,20200923T041500Z,twitchy.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reuters editor calls White House order banning government training on critical race theory  bananas  ,https://twitchy.com/brettt-3136/2020/09/22/reuters-editor-calls-white-house-order-banning-government-training-on-critical-race-theory-bananas/,20200923T041500Z,twitchy.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
