title,url,seendate,domain,total_repeats,NM_count,MO_count,ID_count,ND_count,SC_count,OH_count,ALL_RELEV_count,PA_count,AL_count,FL_count,IA_count,OR_count,NH_count,VA_count,AZ_count,KY_count,CT_count,USA_count,MI_count,KS_count,VT_count,RI_count,CA_count,ME_count,OK_count,IN_count,MS_count,NV_count,MT_count,TN_count,TX_count,GA_count,UT_count,HI_count,NE_count,MN_count,WI_count,CO_count,IL_count,WV_count,LA_count,AK_count,DE_count,NY_count,MD_count,WY_count,NC_count,SD_count,MA_count,NJ_count
Meeting the moment : 20 years of Critical Race Studies at UCLA School of Law,https://newsroom.ucla.edu/stories/20-years-critical-race-studies-ucla-law,20201125T014500Z,newsroom.ucla.edu,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory : A Ruling - Class Ideology,https://www.lewrockwell.com/2020/11/no_author/critical-race-theory-a-ruling-class-ideology/,20201128T100000Z,lewrockwell.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Piper : Christians Critical Race Theory makes god of self,https://www.christianpost.com:443/church-ministries/john-piper-warns-christians-critical-race-theory-makes-god-of-self.html,20201130T214500Z,christianpost.com,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  Woke  Kentucky mayor is slammed for trying to pull $120 , 000 from an emergency rental fund to pay for  critical race theory  training for city employees",https://freerepublic.com/focus/f-news/3911043/posts,20201201T083000Z,freerepublic.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Critical race theory creates  rage , Georgetown professor warns",https://www.thecollegefix.com/bulletin-board/critical-race-theory-creates-rage-georgetown-professor-warns/,20201201T213000Z,thecollegefix.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kentucky Mayor Trying to Move Emergency Aid Funds to CRT Training,https://www.breitbart.com/politics/2020/12/01/woke-group-irked-ky-mayor-trying-to-redirect-emergency-rental-funds-to-pay-for-critical-race-theory-training/,20201201T230000Z,breitbart.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kentucky Mayor Is Slammed for Trying to Pull $120 , 000 from an Emergency Rental Fund to Pay for  Critical Race Theory  Training",https://www.amren.com/news/2020/12/kentucky-mayor-is-slammed-for-trying-to-pull-120000-from-an-emergency-rental-fund-to-pay-for-critical-race-theory-training/,20201201T230000Z,amren.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Baptist seminary presidents nix critical race theory,https://religionnews.com/2020/12/01/southern-baptist-seminary-presidents-nix-critical-race-theory/,20201202T000000Z,religionnews.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quotation of the day on wokeness , structural racism , and critical race theory …. | American Enterprise Institute",https://www.aei.org/carpe-diem/quotation-of-the-day-on-wokeness-structural-racism-and-critical-race-theory/,20201202T064500Z,aei.org,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This is your BRAIN on critical race theory – > Headline from The Root about straight black men is straight - up racist AF – twitchy . com,https://twitchy.com/sam-3930/2020/12/02/this-is-your-brain-on-critical-race-theory-headline-from-the-root-about-straight-black-men-is-straight-up-racist-af/,20201202T160000Z,twitchy.com,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baptist seminary presidents reject Critical Race Theory,https://www.washingtontimes.com/news/2020/dec/2/baptist-seminary-presidents-reject-critical-race-t/,20201202T163000Z,washingtontimes.com,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Six Southern Baptist Seminary Presidents Have Released a Joint Statement Condemning Critical Race Theory,https://www.relevantmagazine.com/faith/church/all-six-southern-baptist-seminary-presidents-have-released-a-joint-statement-condemning-critical-race-theory/,20201202T200000Z,relevantmagazine.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBC seminary presidents denounce Critical Race Theory,https://www.christianpost.com:443/church-ministries/sbc-seminary-presidents-denounce-critical-race-theory.html,20201203T004500Z,christianpost.com,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With Biden , Critical Race Theory may return to the White House",https://canadafreepress.com/article/with-biden-critical-race-theory-may-return-to-the-white-house,20201203T171500Z,canadafreepress.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Baptists Keep Quarreling Over Critical Race Theor ...... | News & Reporting,https://www.christianitytoday.com/news/2020/december/southern-baptist-critical-race-theory-debate-crt-seminary-s.html,20201203T203000Z,christianitytoday.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan Cardiac Rhythm Management Devices Market Outlook to 2025 - Cardiac Resynchronisation Therapy ( CRT ), Implantable Cardioverter Defibrillators ( ICD ), Implantable Loop Recorders ( ILR ) and Pacemakers",https://www.globenewswire.com/news-release/2020/12/04/2139834/0/en/Japan-Cardiac-Rhythm-Management-Devices-Market-Outlook-to-2025-Cardiac-Resynchronisation-Therapy-CRT-Implantable-Cardioverter-Defibrillators-ICD-Implantable-Loop-Recorders-ILR-and-.html,20201204T133000Z,globenewswire.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia Cardiac Rhythm Management Devices Market Outlook to 2025 - Cardiac Resynchronisation Therapy ( CRT ), Implantable Cardioverter Defibrillators ( ICD ), Implantable Loop Recorders ( ILR ) and Pacemakers",https://www.globenewswire.com/news-release/2020/12/04/2139837/0/en/Russia-Cardiac-Rhythm-Management-Devices-Market-Outlook-to-2025-Cardiac-Resynchronisation-Therapy-CRT-Implantable-Cardioverter-Defibrillators-ICD-Implantable-Loop-Recorders-ILR-and.html,20201204T171500Z,globenewswire.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain Cardiac Rhythm Management Devices Market Outlook to 2025 - Cardiac Resynchronisation Therapy ( CRT ), Implantable Cardioverter Defibrillators ( ICD ), Implantable Loop Recorders ( ILR ) and Pacemakers",http://www.globenewswire.com/news-release/2020/12/04/2139839/0/en/Spain-Cardiac-Rhythm-Management-Devices-Market-Outlook-to-2025-Cardiac-Resynchronisation-Therapy-CRT-Implantable-Cardioverter-Defibrillators-ICD-Implantable-Loop-Recorders-ILR-and-.html,20201204T174500Z,globenewswire.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBC statement on CRT branded  anti - intellectual  ,https://www.christianpost.com:443/church-ministries/sbc-statement-on-crt-branded-anti-intellectual.html,20201204T213000Z,christianpost.com,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feeling Guilty About Everything ? Thank Critical Race Theory,https://www.dailysignal.com/2020/12/07/feeling-guilty-about-everything-thank-critical-race-theory/,20201207T083000Z,dailysignal.com,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Critical Race Theory , the Culprit Behind the  Summer of Hate  ",https://www.cnsnews.com/index.php/commentary/jonathan-butcher/critical-race-theory-culprit-behind-summer-hate,20201207T204500Z,cnsnews.com,8,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
